P1,P2,similarity
0.5248799374640802 0.3723729685298507 0.49226293027647283 0.4257448007557668 0.3564438195115755 0.5672426509987125,0.8030788137484245 0.7099117525190467 0.7157607857084144 0.9405497873928836 0.7601860689106473 0.7730464140366724,0.6556006426781299
0.5248799374640802 0.3723729685298507 0.49226293027647283 0.4257448007557668 0.3564438195115755 0.5672426509987125,0.7391744110165174 0.7486357237002946 0.9683801490184399 0.5546844916100417 0.682948621365022 0.5112869202433501,0.6998485766535284
0.5248799374640802 0.3723729685298507 0.49226293027647283 0.4257448007557668 0.3564438195115755 0.5672426509987125,0.7561113916271831 0.6922670032731425 0.6647578568255874 0.7371608949008959 0.6588355353515922 0.7247032203554065,0.7421986414092814
0.3245718917274012 0.5201031441496106 0.533437890056278 0.48949463954822037 0.5166779966863474 0.48564720114031185,0.5901706562969464 0.5832055730689086 0.6758865608478958 0.6284331232742159 0.6040033392739952 0.6696231476647609,0.8389653191056979
0.6440160042299334 0.4102794019942827 0.4649126850720897 0.5805676718712904 0.3386789952248632 0.5356994156199048,0.672291428966124 0.8523824535177981 0.6702263723253652 0.6740796648205647 0.6240925736750571 0.7017824615962297,0.7563481651571188
0.6440160042299334 0.4102794019942827 0.4649126850720897 0.5805676718712904 0.3386789952248632 0.5356994156199048,0.8508128012218603 0.80066149718852 0.5052509866882721 0.8193723760356022 0.6951396993885297 0.7498920460093443,0.7333039566195725
0.6256152701443938 0.6789720569791803 0.5885062254508829 0.7915369131477319 0.600087117200047 0.5016568558297436,0.6821591530580602 0.9559417458759447 0.7688032506344844 0.7720372706525744 0.8599358892296056 0.6893689028592473,0.8104593845041401
0.6256152701443938 0.6789720569791803 0.5885062254508829 0.7915369131477319 0.600087117200047 0.5016568558297436,0.7020908467954974 0.7264692431374596 0.5752742950549679 0.7823337308941617 0.8871186401414018 0.6576990712390555,0.8614957598636133
0.6256152701443938 0.6789720569791803 0.5885062254508829 0.7915369131477319 0.600087117200047 0.5016568558297436,0.7772610932450542 0.8159604789740128 0.6600710775243972 0.7878937837224532 0.8443947117729548 0.6085910148925819,0.859751292929726
0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.6909424604308579 0.9044500790101615 0.9170254218876035 0.7884173949852012 0.6682037672312966 0.6750921021440845,0.6969794827970905
0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.9695572463116392 0.8858020915615568 0.901403496692285 0.6591205430024303 0.8498068629882259 0.6965596427483448,0.6628538760462118
0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.7909127801957193 0.8324317462492138 0.6920637689624844 0.9348486784209464 0.8834969828067673 0.7831063446608271,0.6788290726507332
0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.6286184313617401 0.6203933770190794 0.6025956635476197 0.7602791904956485 0.7272635029279113 0.7484594407196974,0.8092047349066396
0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.726387139484901 0.7774744525433441 0.5731097284615193 0.7097608559196112 0.659134049705992 0.7082657464817546,0.8106834053833801
0.5797314438872996 0.531894829491384 0.40978354194189925 0.46629217601721734 0.5375396025338031 0.5280166333236697,0.9103398675541468 0.7519412033700469 0.5662205775740718 0.8091210583942672 0.8304209045050007 0.8996881997521491,0.7045777780019339
0.5150287832253665 0.6434345850000446 0.36648251285078065 0.5212067894594364 0.599198317774219 0.3443036928240871,0.6686810120328905 0.7098587906780155 0.6629008952666307 0.7516279747778689 0.7020309247036592 0.7899276209526017,0.7489574428628876
0.5150287832253665 0.6434345850000446 0.36648251285078065 0.5212067894594364 0.599198317774219 0.3443036928240871,0.6481739623460125 0.8045188480659908 0.6132451291551149 0.6817721324150603 0.7570191508196956 0.6346665992541167,0.8001805692347683
0.6184644491637843 0.704430346863209 0.5708768370104514 0.6607658324239757 0.3552248653405232 0.5026602670665232,0.691925778165254 0.8953489132467205 0.809357915785846 0.7259627230296088 0.7452237810375081 0.7448357143214271,0.7713377939605188
0.6184644491637843 0.704430346863209 0.5708768370104514 0.6607658324239757 0.3552248653405232 0.5026602670665232,0.6625024590599842 0.6897403852699456 0.8587450290567635 0.7492942496600637 0.7589663475491248 0.712621352778182,0.7764113300773099
0.6184644491637843 0.704430346863209 0.5708768370104514 0.6607658324239757 0.3552248653405232 0.5026602670665232,0.8457233692488713 0.8118710413212759 0.5826468677947625 0.6159049356270387 0.6792218687981487 0.8895575112015193,0.7690582003192377
0.6184644491637843 0.704430346863209 0.5708768370104514 0.6607658324239757 0.3552248653405232 0.5026602670665232,0.7947137994346678 0.5467056229257153 0.5159579594155985 0.8130455440881051 0.885530404693432 0.5642366693890752,0.752626552858428
0.6184644491637843 0.704430346863209 0.5708768370104514 0.6607658324239757 0.3552248653405232 0.5026602670665232,0.8065298033428335 0.6715580040916693 0.8181121651263873 0.7403526320118993 0.5771458585907545 0.6114220705357937,0.8341754985745065
0.5908677695394833 0.6474074040729147 0.3826251307860813 0.4548946771384061 0.5185970846011131 0.34173537032595813,0.6313636792200653 0.7583726136553688 0.7318102191171024 0.6941507737738155 0.7646322760480136 0.5186781499624642,0.7820669197420542
0.5908677695394833 0.6474074040729147 0.3826251307860813 0.4548946771384061 0.5185970846011131 0.34173537032595813,0.7054377743621444 0.856862883457228 0.8687024089588349 0.8113294483392367 0.8144585972488352 0.7458331521632663,0.6655492556748132
0.5908677695394833 0.6474074040729147 0.3826251307860813 0.4548946771384061 0.5185970846011131 0.34173537032595813,0.9171671964774192 0.5367077908747588 0.7797035419857761 0.5939194161369868 0.867076711011682 0.5875899043337431,0.717863105038181
0.5908677695394833 0.6474074040729147 0.3826251307860813 0.4548946771384061 0.5185970846011131 0.34173537032595813,0.7107392601971282 0.7589729707707106 0.703727715335902 0.7519663718101133 0.748016057915019 0.5067397576446424,0.7771270822959109
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.7621704713860715 0.7340358667264065 0.7957397210764694 0.6803256592128192 0.6466177163877443 0.7037746669615278,0.7898303794077239
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.853392018753939 0.8190408323924152 0.6750834735435725 0.9239181405397107 0.7037909083643805 0.7565748185127583,0.691516446460422
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.8197511477768995 0.6748081107963225 0.825239505384157 0.7656132745291567 0.7617295450151123 0.6708092516054802,0.7344133832104102
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.6830685021394264 0.8567579031284694 0.7769115729840039 0.9014927200229853 0.713630367232532 0.7507975801669455,0.7237351334048542
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.5339514571348498 0.9219825540906067 0.8350181644996554 0.8887358865573478 0.6960564931645781 0.7297099936435868,0.7354904127255415
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.8104962031526757 0.7145955748399714 0.5754844026653763 0.6690582232872154 0.7741850910625041 0.7768840987503707,0.7375449183259444
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.8117402990187502 0.6727997850775346 0.6620387420213559 0.7677913504882927 0.754697721900103 0.7256029452870187,0.7372837019140114
0.43239406932543634 0.6364987728350269 0.718437476477612 0.4547347921966386 0.36174459251742697 0.6102755574801683,0.7479199143118586 0.7936447325988747 0.9027334690416331 0.7018997871917302 0.6112817782574386 0.7790645410283153,0.7726729642179063
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.8907500298585744 0.7532937525406945 0.8276498250285549 0.8034513679333768 0.6216795860720397 0.8251613472796839,0.6338386139097494
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.8333915553613478 0.6313859517529437 0.7141336668559969 0.7672664091428911 0.6358579372270173 0.7421086183866874,0.6956031933465106
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.773805704667047 0.5724571488548267 0.7629787909305243 0.8713221504979158 0.6354980108181348 0.8486252863719581,0.647989472000926
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.7915658636033426 0.7103759975274899 0.991205620022009 0.7957939816643815 0.7811974228979703 0.7757889293043736,0.615530173437578
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.6209283755599982 0.5590029187937238 0.7241171048533194 0.8849930933306857 0.7173828094776623 0.6810577873690786,0.7008499682339034
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.7145729924956782 0.6882772672637347 0.7202111117288625 0.5601899397411545 0.7359941607411917 0.5872629123741031,0.7746560101267003
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.6830685021394264 0.8567579031284694 0.7769115729840039 0.9014927200229853 0.713630367232532 0.7507975801669455,0.6535158780235177
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.8410653886977557 0.721021198504156 0.7527179143905 0.8111733560262482 0.7818765582297696 0.7142284086117181,0.6680999037937169
0.48084745319764627 0.6169632709716455 0.41010675493983767 0.39522481528479314 0.5279814754885502 0.30740815141343886,0.7642926409681183 0.8440270741796826 0.6882192995897838 0.7230560883056613 0.8373615851376655 0.7585933775769553,0.6795827624241558
0.5897330581808133 0.5342463036642809 0.5063775566552832 0.2792334787603542 0.5596689449996279 0.42538373997982043,0.7102229950213124 0.9073460463971154 0.9203810705611207 0.736133542612523 0.828869116788838 0.6769733697364039,0.6659231887040481
0.5897330581808133 0.5342463036642809 0.5063775566552832 0.2792334787603542 0.5596689449996279 0.42538373997982043,0.7521517369958164 0.6496727210737723 0.8292550283476274 0.653932146534735 0.6869685878871143 0.7798930706088429,0.7334685437561961
0.5897330581808133 0.5342463036642809 0.5063775566552832 0.2792334787603542 0.5596689449996279 0.42538373997982043,0.7694485702044136 0.7010206940077429 0.7198817297551752 0.8317208741010967 0.7489853025449799 0.8310287590173006,0.6808014512402555
0.5213189978579424 0.4469993888517144 0.584989988473465 0.3310769371612798 0.6005273413482373 0.42962208433670884,0.7050000012098437 0.6800415826426554 0.8591589255997852 0.6525304503910547 0.6844033914530194 0.6171294402700359,0.773158446398415
0.5213189978579424 0.4469993888517144 0.584989988473465 0.3310769371612798 0.6005273413482373 0.42962208433670884,0.7517633423161082 0.67445118810878 0.6707534430748733 0.7886989314157626 0.7692422205278182 0.791415594907402,0.7168712214685412
0.5213189978579424 0.4469993888517144 0.584989988473465 0.3310769371612798 0.6005273413482373 0.42962208433670884,0.7292244685013277 0.7831550851644264 0.8645814489228754 0.6897691512323748 0.6233072542285905 0.8673409114649164,0.6958143324295394
0.5213189978579424 0.4469993888517144 0.584989988473465 0.3310769371612798 0.6005273413482373 0.42962208433670884,0.7178857367538167 0.7897113252670748 0.6804915730675046 0.7667960069374464 0.7789483145247414 0.7743932010018827,0.7096660597449588
0.5213189978579424 0.4469993888517144 0.584989988473465 0.3310769371612798 0.6005273413482373 0.42962208433670884,0.6974592097659891 0.7928116754713367 0.6940390597571718 0.6383893372575523 0.7079612289905185 0.8065280847324406,0.7384200898459786
0.5213189978579424 0.4469993888517144 0.584989988473465 0.3310769371612798 0.6005273413482373 0.42962208433670884,0.7480518451548039 0.8026876035067383 0.5877850001366095 0.7243879738454005 0.7997717989640849 0.7996674891147615,0.7086653615846714
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.7067813165598189 0.7067513804529932 0.7960598447675897 0.7500058789458002 0.7284410684611247 0.588235370548009,0.7112020945179238
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.7006679561428473 0.5929595882014144 0.779587455352878 0.7456555164093696 0.7617305458687744 0.6846370483541975,0.72540394190802
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.657109322979485 0.7739826120631644 0.7570286132955766 0.9385934299966445 0.868106739111084 0.7949421879084199,0.630427665536491
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.8719323810599602 0.7570685661545091 0.7060642508290067 0.6540719972394948 0.866078012629078 0.6013726452307098,0.6673781667598062
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.6144404327380476 0.8665270963703133 0.8311460191839808 0.8145904712476721 0.8206866458110178 0.7919711396235376,0.6260067476885152
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.6705153120893692 0.9829683912965304 0.7649097365665749 0.7673140446562161 0.5954596943706412 0.7212739412162587,0.629595362969873
0.42779561525212534 0.2573064007561514 0.4676267418776679 0.5413801560585229 0.5309207564904334 0.41449907327243996,0.6261542701201275 0.9211279421939992 0.6736317297344979 0.5717979924896184 0.5774910588732166 0.7733735058308814,0.6697657028610413
0.28604945024089956 0.36128976473835767 0.5904034522682177 0.4135812851080696 0.4817893277397531 0.36506861610355684,0.7197119150575755 0.741930777595242 0.814408489194387 0.6384472580958451 0.9450929740620152 0.7426395717073253,0.6369334836776531
0.28604945024089956 0.36128976473835767 0.5904034522682177 0.4135812851080696 0.4817893277397531 0.36506861610355684,0.7796963555358927 0.6735076875930889 0.8668522417057941 0.7686971595531812 0.8404408444380662 0.6359923635321241,0.6474547066275967
0.4978311194372815 0.21849031967044136 0.538405164136579 0.6349721914348966 0.5674341142605088 0.47096627420909415,0.781285752383828 0.764135342467716 0.6644651076974072 0.7559516237553345 0.5543965484296621 0.7720169089812141,0.7114970782710266
0.4978311194372815 0.21849031967044136 0.538405164136579 0.6349721914348966 0.5674341142605088 0.47096627420909415,0.72375694358441 0.8161144502231916 0.8328578527734828 0.6815434363160591 0.85989739927793 0.5864756562265294,0.684842490028662
0.4978311194372815 0.21849031967044136 0.538405164136579 0.6349721914348966 0.5674341142605088 0.47096627420909415,0.7489221440403244 0.6680024153872529 0.672867041598721 0.6912899596237977 0.631062932783334 0.7358419077272448,0.7548581219937452
0.4978311194372815 0.21849031967044136 0.538405164136579 0.6349721914348966 0.5674341142605088 0.47096627420909415,0.8214722178368704 0.8091585735693185 0.7415777657422279 0.6152463969004569 0.8487261463838127 0.8450027168152324,0.6549567110530485
0.4978311194372815 0.21849031967044136 0.538405164136579 0.6349721914348966 0.5674341142605088 0.47096627420909415,0.9302441095599666 0.694968381444776 0.6732749764008399 0.7653844037896183 0.8857692034333368 0.8268749406780467,0.6640392491582541
0.4978311194372815 0.21849031967044136 0.538405164136579 0.6349721914348966 0.5674341142605088 0.47096627420909415,0.9103398675541468 0.7519412033700469 0.5662205775740718 0.8091210583942672 0.8304209045050007 0.8996881997521491,0.649096551986825
0.44448252425816637 0.6528113038397866 0.49127413245330853 0.44424366017756955 0.557729432443507 0.5414996474356549,0.8644523363134515 0.9058661727590158 0.850814891833802 0.6764032795567738 0.8183843258644936 0.7455482606383876,0.7019072106815443
0.44448252425816637 0.6528113038397866 0.49127413245330853 0.44424366017756955 0.557729432443507 0.5414996474356549,0.6799554892093922 0.849556004439043 0.6103719080896008 0.8006951125194588 0.7205737260318421 0.8137896522047056,0.7633363768530038
0.44448252425816637 0.6528113038397866 0.49127413245330853 0.44424366017756955 0.557729432443507 0.5414996474356549,0.6978781886691616 0.8106972983884029 0.778792389473389 0.7121545380659668 0.6367311896173946 0.849900996953125,0.760231706763783
0.44448252425816637 0.6528113038397866 0.49127413245330853 0.44424366017756955 0.557729432443507 0.5414996474356549,0.7746312387551869 0.6051119038057455 0.5999137191407606 0.7161147733973517 0.7015246702512894 0.6320841761012403,0.8059757336068545
0.29972905735794064 0.6189046901723042 0.46905827168436376 0.5326020366534409 0.43941692344616734 0.6161525590998379,0.6626419411026598 0.9854188537298281 0.7119787057326424 0.7702470146237983 0.8275919497737704 0.5439509453560023,0.7007184184861563
0.29972905735794064 0.6189046901723042 0.46905827168436376 0.5326020366534409 0.43941692344616734 0.6161525590998379,0.8940681410519372 0.6110452007212934 0.9027489570354547 0.6321759021492377 0.7378003971378985 0.7022403488067562,0.6714306039460131
0.6640913964889663 0.5574447061949773 0.46474419689886054 0.5306135453881526 0.5103272172512157 0.4440965572783788,0.6882873035376192 0.5898624366251592 0.7054062421361224 0.6954839426706468 0.5996681693195491 0.8396015957149237,0.795409816043882
0.6640913964889663 0.5574447061949773 0.46474419689886054 0.5306135453881526 0.5103272172512157 0.4440965572783788,0.6686810120328905 0.7098587906780155 0.6629008952666307 0.7516279747778689 0.7020309247036592 0.7899276209526017,0.788767896663734
0.6640913964889663 0.5574447061949773 0.46474419689886054 0.5306135453881526 0.5103272172512157 0.4440965572783788,0.6862352933892685 0.8213200146730589 0.6437156095655512 0.8546151668453735 0.7892972841071845 0.6238754950185808,0.7700459783240092
0.4261289625127548 0.34630170268017246 0.614923096111177 0.5148009718730755 0.35144664200798714 0.47751904844486,0.739357099153124 0.8040419757359947 0.701042361871775 0.6932944265152605 0.7311256062036597 0.6251241284166423,0.7076366872275075
0.4261289625127548 0.34630170268017246 0.614923096111177 0.5148009718730755 0.35144664200798714 0.47751904844486,0.8381393011249523 0.7980539396889295 0.8786807905550159 0.7121511453630271 0.7305747053492946 0.7519154746251462,0.6580986247872932
0.4261289625127548 0.34630170268017246 0.614923096111177 0.5148009718730755 0.35144664200798714 0.47751904844486,0.5074126657882996 0.9864113692672911 0.8519736032051843 0.8423096914990044 0.776401464771173 0.744613108333528,0.627681102583976
0.4261289625127548 0.34630170268017246 0.614923096111177 0.5148009718730755 0.35144664200798714 0.47751904844486,0.6237608150918231 0.6519703942289654 0.8070404553762948 0.6426922300482116 0.8487368713717385 0.8030380474351303,0.7002731402538062
0.4261289625127548 0.34630170268017246 0.614923096111177 0.5148009718730755 0.35144664200798714 0.47751904844486,0.78251749137182 0.8704099854995871 0.5547653755476214 0.6756722845232253 0.7427902484311698 0.6789383036342327,0.6772719563758638
0.4261289625127548 0.34630170268017246 0.614923096111177 0.5148009718730755 0.35144664200798714 0.47751904844486,0.8154297459963877 0.6991777790658414 0.8596627458085294 0.6888143287843537 0.6996806801015947 0.43378577724502565,0.7143912016642787
0.35761655069553955 0.476994299725716 0.4263904592339436 0.5270994759114809 0.5364330755523545 0.26470853007840667,0.7417925880387088 0.7528161550376772 0.7295392356716589 0.6853819112292681 0.8096048444520528 0.7504651518681327,0.6705550768189511
0.35761655069553955 0.476994299725716 0.4263904592339436 0.5270994759114809 0.5364330755523545 0.26470853007840667,0.8457233692488713 0.8118710413212759 0.5826468677947625 0.6159049356270387 0.6792218687981487 0.8895575112015193,0.6363339301963238
0.35761655069553955 0.476994299725716 0.4263904592339436 0.5270994759114809 0.5364330755523545 0.26470853007840667,0.7658481801814915 0.736012534478308 0.627170734459288 0.7391316991412522 0.7669082790235993 0.7264905837415477,0.6876499356077946
0.35761655069553955 0.476994299725716 0.4263904592339436 0.5270994759114809 0.5364330755523545 0.26470853007840667,0.8629065533074403 0.7576258886839369 0.6641020398260469 0.760584845636078 0.7474980616505721 0.7299448787090639,0.6569529727749646
0.3922543579881128 0.368761607730955 0.5374544353601102 0.5172276061205122 0.5987909977249439 0.5539409361166094,0.6883351825641892 0.648047571196713 0.8411594169676507 0.8102052082531656 0.7596472081037029 0.8841309674221212,0.7175590703450153
0.5181417444402853 0.5592654728090111 0.4430845894557209 0.6404787054309029 0.44711886236365517 0.6059288891671764,0.6570780314719562 0.7502566715519784 0.776004309265403 0.654799646991141 0.7996654699468279 0.7564659175270682,0.7713182464345621
0.5181417444402853 0.5592654728090111 0.4430845894557209 0.6404787054309029 0.44711886236365517 0.6059288891671764,0.6862352933892685 0.8213200146730589 0.6437156095655512 0.8546151668453735 0.7892972841071845 0.6238754950185808,0.7762280150779441
0.5181417444402853 0.5592654728090111 0.4430845894557209 0.6404787054309029 0.44711886236365517 0.6059288891671764,0.6507671824872203 0.6188108930742079 0.7297014510794768 0.6241646049826589 0.919148859868645 0.8013280086959194,0.7535100835093669
0.5181417444402853 0.5592654728090111 0.4430845894557209 0.6404787054309029 0.44711886236365517 0.6059288891671764,0.8344775866171857 0.7105885097878863 0.8868891372269395 0.7812976985523253 0.8718732754729923 0.727444083138877,0.701408376475421
0.5237039982269899 0.3232888303541805 0.5203102167544613 0.5768473129549533 0.4649480528147079 0.38062214842094816,0.8044737068174134 0.7495661726201039 0.7005950775239871 0.655194867633957 0.6037395631624878 0.9447345941743122,0.6742519104848612
0.5237039982269899 0.3232888303541805 0.5203102167544613 0.5768473129549533 0.4649480528147079 0.38062214842094816,0.6961136242993783 0.8235889558318006 0.7884312438685499 0.7210074151671417 0.6059465359561175 0.7547118391731659,0.702085027806827
0.5237039982269899 0.3232888303541805 0.5203102167544613 0.5768473129549533 0.4649480528147079 0.38062214842094816,0.7868440159300489 0.6967940992150187 0.7217797155151218 0.7606901047220763 0.6982419051988792 0.8182881792731695,0.7030391266172821
0.44314439753126855 0.3760280650351344 0.4513837863541321 0.6466694207069401 0.5713718464499372 0.36209423639791977,0.8699698727733225 0.73374187225309 0.7762662220087285 0.8193055788888413 0.6063340777307709 0.6199219033652404,0.7075424652567529
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.7067813165598189 0.7067513804529932 0.7960598447675897 0.7500058789458002 0.7284410684611247 0.588235370548009,0.791101959738536
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.822156666330107 0.7573963066709667 0.8469379348757169 0.6130153693922107 0.7243020762428038 0.7797965320131937,0.7399208895591652
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.6778096263535978 0.7864137531605562 0.6584665698460729 0.7009700250664782 0.7479603927720097 0.8205691454784553,0.764350858447448
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.6572148330468269 0.9331293161424261 0.7282489589762442 0.6886656125512234 0.702809486457465 0.7601048580304589,0.7515072323113466
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.6883351825641892 0.648047571196713 0.8411594169676507 0.8102052082531656 0.7596472081037029 0.8841309674221212,0.7432187418455063
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.7892117130306153 0.7093132606664511 0.7043307487048767 0.627183528615198 0.7440093451711409 0.7991606821992634,0.7583879269030236
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.7223876940026134 0.5470313900483432 0.7804944340811674 0.6106290914532084 0.7729755157451054 0.7406805972698702,0.794203558979939
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.8837109197363369 0.9341471610561184 0.7336130711987051 0.51579806736527 0.7580378172539455 0.6540784335102631,0.7023251754228198
0.357067348266896 0.5128787535977579 0.6877105888330197 0.5496137020936711 0.5083875877151672 0.5479393149838824,0.693163406623351 0.8211816916420869 0.9497865314359882 0.817541700428174 0.7716992988109044 0.8807352259555976,0.7031929219195469
0.5748705159935144 0.4842081196962673 0.5657694110984236 0.4491924446326239 0.632233880215576 0.4708167641584389,0.6112111810126053 0.7289497811067506 0.7603631005738926 0.7443968321895202 0.7203493982470462 0.7422614657727925,0.7887820913002519
0.5748705159935144 0.4842081196962673 0.5657694110984236 0.4491924446326239 0.632233880215576 0.4708167641584389,0.731258347890963 0.6717722496520118 0.7291307026763493 0.7245769663477241 0.6340178358827646 0.7743617285941489,0.794126361113586
0.5748705159935144 0.4842081196962673 0.5657694110984236 0.4491924446326239 0.632233880215576 0.4708167641584389,0.7178230145507396 0.5587711637620288 0.7065498431356717 0.9039904092932426 0.8713326860833452 0.7952293787066499,0.7369831543628363
0.5748705159935144 0.4842081196962673 0.5657694110984236 0.4491924446326239 0.632233880215576 0.4708167641584389,0.9103398675541468 0.7519412033700469 0.5662205775740718 0.8091210583942672 0.8304209045050007 0.8996881997521491,0.7008405371293162
0.4136871100753112 0.6074564800109511 0.39796258611710517 0.5241258040594525 0.637366918652335 0.5252001895285218,0.7819626400242885 0.8289433863926343 0.9446905260923953 0.7521699640820683 0.5277338124441091 0.6888103281859176,0.6905955746987099
0.4136871100753112 0.6074564800109511 0.39796258611710517 0.5241258040594525 0.637366918652335 0.5252001895285218,0.8114230017211361 0.8593446911927202 0.6205193177144773 0.633384064105584 0.6860065706482745 0.6578622894457906,0.7752499814223185
0.4136871100753112 0.6074564800109511 0.39796258611710517 0.5241258040594525 0.637366918652335 0.5252001895285218,0.6292428961677038 0.7611562562275934 0.5957030129465848 0.6875332133117177 0.8496180481591287 0.7617357430654639,0.8012997290757867
0.4682308706312802 0.35027582860662587 0.5139979555827312 0.4305795372875565 0.2822085076779716 0.46610313140541104,0.722083196200601 0.8041897569120974 0.806500070782109 0.7640862165350357 0.8229167077889967 0.8451137872292804,0.6119971037692303
0.4682308706312802 0.35027582860662587 0.5139979555827312 0.4305795372875565 0.2822085076779716 0.46610313140541104,0.9028934926345852 0.7053211276734039 0.7725053312050139 0.7307395403928579 0.812801686853806 0.7508147897371901,0.6270610639238976
0.4682308706312802 0.35027582860662587 0.5139979555827312 0.4305795372875565 0.2822085076779716 0.46610313140541104,0.9098652377028478 0.8295167270046044 0.7310467388979788 0.6147017726092 0.7253995229250075 0.6934471246252177,0.6455456089510482
0.4682308706312802 0.35027582860662587 0.5139979555827312 0.4305795372875565 0.2822085076779716 0.46610313140541104,0.80710928974527 0.7222823969503112 0.8717556112297511 0.7471183059455065 0.7862830548218858 0.7796911537695365,0.6272079670651544
0.5121434869066172 0.527791323759734 0.48530126929030876 0.3792817580567548 0.5621430965321468 0.5705075315992864,0.8283617676480199 0.48902132693151595 0.7140519676902475 0.8653849052641622 0.826538602743671 0.7999872725647453,0.7076856142521272
0.4637850303626345 0.5261251252919384 0.4215243743149988 0.6560214027123388 0.4868671709032659 0.5034481278878257,0.7299062186530679 0.6013631276671455 0.6271967162342402 0.7308744283178376 0.8322294619695377 0.7987732386463198,0.7651676609910707
0.4637850303626345 0.5261251252919384 0.4215243743149988 0.6560214027123388 0.4868671709032659 0.5034481278878257,0.657109322979485 0.7739826120631644 0.7570286132955766 0.9385934299966445 0.868106739111084 0.7949421879084199,0.7051751773689935
0.4637850303626345 0.5261251252919384 0.4215243743149988 0.6560214027123388 0.4868671709032659 0.5034481278878257,0.8018728847260511 0.8417916994855202 0.7678390476610586 0.5677933880598036 0.7743770625296017 0.6322683919102049,0.7289147068168182
0.45281170950686106 0.4991065892605356 0.7025537008959658 0.39046532437190323 0.4283910478317271 0.38374967197370197,0.6198169330058255 0.693022932628381 0.7258798469528202 0.6109919483289706 0.8532284089331383 0.7922839673031132,0.7224940097605181
0.45281170950686106 0.4991065892605356 0.7025537008959658 0.39046532437190323 0.4283910478317271 0.38374967197370197,0.8049613558374442 0.7456835182444199 0.8007532937640185 0.8792582450894055 0.8603154325503773 0.7656544309502759,0.6427463194161102
