P1,P2,dist
0.18177156697142716 0.03758214279270644,0.5059522475837231 0.18072917599992044,0.7494164941598522
0.18177156697142716 0.03758214279270644,0.7352152639016405 0.12371717828884232,0.6039449722502551
0.18177156697142716 0.03758214279270644,0.6904363965658428 0.8383435686080799,0.3291949724621224
0.18177156697142716 0.03758214279270644,0.8785749012019679 0.3045569190735168,0.47235882563763687
0.18177156697142716 0.03758214279270644,0.25837978484017265 0.5745056515333408,0.6164927163120764
0.7854190294162549 0.3739451905486011,0.8976680693338719 0.6883521482444395,0.7639368919017846
0.7854190294162549 0.3739451905486011,0.6132168716982077 0.6775462318817685,0.7531932178592586
0.7854190294162549 0.3739451905486011,0.6534267069641305 0.35551579406733946,0.9057619613930524
0.7854190294162549 0.3739451905486011,0.5008843630017054 0.2986416115293751,0.7918767127340819
0.7854190294162549 0.3739451905486011,0.3612102416002624 0.33834129070333874,0.6989844411458893
0.7854190294162549 0.3739451905486011,0.15273465305262934 0.055650201178253256,0.4992000297759097
0.7854190294162549 0.3739451905486011,0.09147074151689283 0.43497074451496676,0.5074107469121166
0.7854190294162549 0.3739451905486011,0.1749541827394695 0.41645238033512566,0.5672909810209298
0.7854190294162549 0.3739451905486011,0.7922317023502695 0.5060541420506871,0.9064607366410062
0.7854190294162549 0.3739451905486011,0.5758172558811107 0.8146789843935194,0.6549064036337295
0.7854190294162549 0.3739451905486011,0.9019042739110812 0.2422239522142704,0.8756631655273688
0.7854190294162549 0.3739451905486011,0.9777513648875662 0.9981943246714821,0.5381132667411762
0.7854190294162549 0.3739451905486011,0.5021556501056286 0.4598737791029889,0.7906893882415119
0.7854190294162549 0.3739451905486011,0.12880762482524166 0.8480365516847205,0.42733030665885524
0.7854190294162549 0.3739451905486011,0.46849298385593463 0.645389548242181,0.7049371612027514
0.7854190294162549 0.3739451905486011,0.2670480116191133 0.9591450176948838,0.44720376729572253
0.7854190294162549 0.3739451905486011,0.9114573721271869 0.27564686242956404,0.8869773802632496
0.7854190294162549 0.3739451905486011,0.5647934520901663 0.592379864514846,0.7804671412280046
0.7854190294162549 0.3739451905486011,0.5799664837108909 0.37462210358275116,0.8547223232081569
0.7854190294162549 0.3739451905486011,0.7854190294162549 0.3739451905486011,1.0
0.7854190294162549 0.3739451905486011,0.3471730860422392 0.44169128574229444,0.68643259074182
0.7854190294162549 0.3739451905486011,0.9457404545802442 0.33092039349314906,0.8826243370023507
0.7854190294162549 0.3739451905486011,0.8610115968957949 0.05066703593111732,0.7652416119591947
0.7854190294162549 0.3739451905486011,0.0011970838212860269 0.13787664159359414,0.4208918841190012
0.7854190294162549 0.3739451905486011,0.6899318816042029 0.5134477128939944,0.880461827983678
0.7854190294162549 0.3739451905486011,0.19006985901088636 0.12088604219652566,0.5425726466054757
0.6019499427465632 0.03607495277145434,0.5008843630017054 0.2986416115293751,0.8010584235253192
0.6019499427465632 0.03607495277145434,0.6780816620098415 0.009461909646591882,0.9429724069316071
0.6019499427465632 0.03607495277145434,0.2187881180085096 0.3067832173782211,0.6682652049731578
0.6019499427465632 0.03607495277145434,0.308954519175649 0.17302490553241545,0.7713063098872982
0.6019499427465632 0.03607495277145434,0.11645424475523647 0.24860065307198131,0.6252512534668628
0.6019499427465632 0.03607495277145434,0.22140076015829524 0.2018010918624168,0.7065014194697051
0.6019499427465632 0.03607495277145434,0.11780164089721523 0.5114097018492164,0.5202382352331387
0.6019499427465632 0.03607495277145434,0.121106559765911 0.9193043343096167,0.28890770663416593
0.6019499427465632 0.03607495277145434,0.1749541827394695 0.41645238033512566,0.5956410218234349
0.6019499427465632 0.03607495277145434,0.7922317023502695 0.5060541420506871,0.6414699549595267
0.6019499427465632 0.03607495277145434,0.5758172558811107 0.8146789843935194,0.4491337932941696
0.6019499427465632 0.03607495277145434,0.5918935470273893 0.34707384373584316,0.7799756362627761
0.6019499427465632 0.03607495277145434,0.4981959395572251 0.28126621156451437,0.8117400114650772
0.6019499427465632 0.03607495277145434,0.2670480116191133 0.9591450176948838,0.3056594321838024
0.6019499427465632 0.03607495277145434,0.8096386629520629 0.29698716054844587,0.7641931037186759
0.6019499427465632 0.03607495277145434,0.6199614189766294 0.8414867958368901,0.4303454335186769
0.6019499427465632 0.03607495277145434,0.927305116499531 0.38114583766891197,0.6646420534028318
0.6019499427465632 0.03607495277145434,0.8713640805729217 0.26714913182906463,0.7490226565127156
0.6019499427465632 0.03607495277145434,0.564258114685233 0.07572688885825751,0.9613157012598341
0.6019499427465632 0.03607495277145434,0.6762500445318923 0.9307656029891953,0.36518039384705747
0.6019499427465632 0.03607495277145434,0.2614771989177008 0.16279114748251144,0.7431160930571898
0.564258114685233 0.07572688885825751,0.2781027862568659 0.07250189492643389,0.797644776971526
0.564258114685233 0.07572688885825751,0.6780816620098415 0.009461909646591882,0.9068687823673504
0.564258114685233 0.07572688885825751,0.9827624067362505 0.7304681659964104,0.4505311735623108
0.564258114685233 0.07572688885825751,0.8189124081076585 0.5774477364772016,0.6021478804292062
0.564258114685233 0.07572688885825751,0.07047386078490303 0.07731790893523971,0.6508399931658904
0.564258114685233 0.07572688885825751,0.6546322261921935 0.41162552814974185,0.7540372224212135
0.564258114685233 0.07572688885825751,0.11978781574856712 0.6545332763697729,0.4839715701334957
0.564258114685233 0.07572688885825751,0.9019042739110812 0.2422239522142704,0.733798759444905
0.564258114685233 0.07572688885825751,0.3318174425882854 0.5189368355201186,0.6461188597389722
0.564258114685233 0.07572688885825751,0.940886475188582 0.06130113416815042,0.733488251352947
0.564258114685233 0.07572688885825751,0.6904363965658428 0.8383435686080799,0.4534173625832112
0.564258114685233 0.07572688885825751,0.8556876341866331 0.6871302077837074,0.5210714128234397
0.564258114685233 0.07572688885825751,0.1628765493077995 0.3169839409597188,0.6688564312767602
0.564258114685233 0.07572688885825751,0.18896304856838675 0.45513958956612033,0.6226405002454011
0.564258114685233 0.07572688885825751,0.36927370895869915 0.20106266990009847,0.8360976258776311
0.564258114685233 0.07572688885825751,0.927305116499531 0.38114583766891197,0.6645273037794611
0.564258114685233 0.07572688885825751,0.9178142688697296 0.8543092809701875,0.3953544445427277
0.564258114685233 0.07572688885825751,0.6019499427465632 0.03607495277145434,0.9613157012598341
0.7373119115049168 0.05000188274218709,0.9031496633343826 0.1565555226010077,0.860615929713947
0.7373119115049168 0.05000188274218709,0.8603128608896922 0.0033086634850840735,0.9069691172939116
0.7373119115049168 0.05000188274218709,0.2187881180085096 0.3067832173782211,0.5908523626859324
0.7373119115049168 0.05000188274218709,0.7490392019105819 0.8555566456499051,0.43032640688567614
0.7373119115049168 0.05000188274218709,0.4106124725702023 0.5663236358043527,0.5679579441272845
0.7373119115049168 0.05000188274218709,0.03473876722575864 0.6373817117423319,0.3524569178122038
0.7373119115049168 0.05000188274218709,0.6546322261921935 0.41162552814974185,0.7376952237555902
0.7373119115049168 0.05000188274218709,0.33681319652220076 0.31536570846792833,0.6602816013912344
0.7373119115049168 0.05000188274218709,0.5918935470273893 0.34707384373584316,0.7661215585652074
0.7373119115049168 0.05000188274218709,0.5021556501056286 0.4598737791029889,0.6658642201875934
0.7373119115049168 0.05000188274218709,0.8096386629520629 0.29698716054844587,0.8180207615853775
0.7373119115049168 0.05000188274218709,0.5822426174678123 0.19083438595435143,0.8518779558705555
0.7373119115049168 0.05000188274218709,0.040645238937876305 0.19096380128667723,0.4973994055189671
0.7373119115049168 0.05000188274218709,0.36708953739201033 0.4252206819411857,0.6272710411263064
0.7373119115049168 0.05000188274218709,0.377957064769722 0.3072512832671581,0.6874994720464201
0.7373119115049168 0.05000188274218709,0.9457404545802442 0.33092039349314906,0.7526564461613747
0.7373119115049168 0.05000188274218709,0.0011970838212860269 0.13787664159359414,0.47579249682072733
0.7373119115049168 0.05000188274218709,0.6899318816042029 0.5134477128939944,0.6705861988937847
0.6762500445318923 0.9307656029891953,0.6060653920112019 0.07510711700349904,0.3929261453131159
0.6762500445318923 0.9307656029891953,0.5063604129562786 0.8165669502642375,0.855252255283384
0.6762500445318923 0.9307656029891953,0.7456477638731561 0.48429654333472083,0.6805076959623914
0.6762500445318923 0.9307656029891953,0.9827624067362505 0.7304681659964104,0.741089888716205
0.6762500445318923 0.9307656029891953,0.060503421931124124 0.6509576690458656,0.5217550924777727
0.6762500445318923 0.9307656029891953,0.15273465305262934 0.055650201178253256,0.27892603305818464
0.6762500445318923 0.9307656029891953,0.34442363404142484 0.26489214798342997,0.47393145656658814
0.6762500445318923 0.9307656029891953,0.6546322261921935 0.41162552814974185,0.6325944016661684
0.6762500445318923 0.9307656029891953,0.8915636510247362 0.1655781963129701,0.43791828152979306
0.6762500445318923 0.9307656029891953,0.8685201206150343 0.3057493775169209,0.537607815669087
0.6762500445318923 0.9307656029891953,0.6227295386966003 0.29865984426384906,0.5514344335782052
0.6762500445318923 0.9307656029891953,0.3318174425882854 0.5189368355201186,0.6203707394070223
0.6762500445318923 0.9307656029891953,0.2923142959088555 0.8632181357834942,0.7243468489236546
0.6762500445318923 0.9307656029891953,0.5822426174678123 0.19083438595435143,0.47258384444261026
0.6762500445318923 0.9307656029891953,0.6666234422557502 0.34035306232300455,0.5824597985539061
0.6762500445318923 0.9307656029891953,0.7176860544705412 0.8896109942948394,0.9587044509879009
0.6762500445318923 0.9307656029891953,0.1628765493077995 0.3169839409597188,0.4341907237229721
0.6762500445318923 0.9307656029891953,0.4250450749171003 0.07503122848114863,0.36937124372819535
0.6762500445318923 0.9307656029891953,0.18177156697142716 0.03758214279270644,0.27809777035283784
0.6762500445318923 0.9307656029891953,0.2614771989177008 0.16279114748251144,0.3828204160174766
0.6762500445318923 0.9307656029891953,0.6022936480012653 0.2697359346508079,0.5296651347117919
0.6762500445318923 0.9307656029891953,0.26033962944165734 0.9646661072261143,0.7049316032103329
0.3471730860422392 0.44169128574229444,0.5008843630017054 0.2986416115293751,0.8515237965919588
0.3471730860422392 0.44169128574229444,0.5304367689939553 0.6240736027570813,0.8171764688986817
0.3471730860422392 0.44169128574229444,0.32988519263849736 0.5153192429842761,0.9465212783157347
0.3471730860422392 0.44169128574229444,0.6796043442060397 0.8670442811506399,0.618269917279749
0.3471730860422392 0.44169128574229444,0.11978781574856712 0.6545332763697729,0.7797662899091129
0.3471730860422392 0.44169128574229444,0.6914147832771159 0.7079978986429015,0.6922488357538331
0.3471730860422392 0.44169128574229444,0.09147074151689283 0.43497074451496676,0.8191286995262279
0.3471730860422392 0.44169128574229444,0.1749541827394695 0.41645238033512566,0.8769220714324442
0.3471730860422392 0.44169128574229444,0.45596487796123086 0.6105127076405313,0.857985341459609
0.3471730860422392 0.44169128574229444,0.0964133659287596 0.8712578765898291,0.648284281554148
0.3471730860422392 0.44169128574229444,0.6227295386966003 0.29865984426384906,0.7804671415814284
0.3471730860422392 0.44169128574229444,0.27835600375125014 0.46994649534460886,0.9473970167922224
0.3471730860422392 0.44169128574229444,0.46849298385593463 0.645389548242181,0.8323523042940969
0.3471730860422392 0.44169128574229444,0.8722345487236985 0.5742076199206105,0.6170834827163676
0.3471730860422392 0.44169128574229444,0.905225978802388 0.35868955018238535,0.601056194919681
0.3471730860422392 0.44169128574229444,0.783493479733199 0.786410148548106,0.6068037510830208
0.25837978484017265 0.5745056515333408,0.6534267069641305 0.35551579406733946,0.680611029970827
0.25837978484017265 0.5745056515333408,0.5336371369067245 0.6395367367154201,0.8000054351905426
0.25837978484017265 0.5745056515333408,0.9827624067362505 0.7304681659964104,0.47604652457366065
0.25837978484017265 0.5745056515333408,0.15273465305262934 0.055650201178253256,0.6255858761788038
0.25837978484017265 0.5745056515333408,0.4065891032040766 0.9586445252375024,0.7088568424807181
0.25837978484017265 0.5745056515333408,0.34243611436183197 0.6402143414197069,0.9245576430006445
0.25837978484017265 0.5745056515333408,0.659817255006194 0.5611468277902241,0.7159837147053931
0.25837978484017265 0.5745056515333408,0.33681319652220076 0.31536570846792833,0.8085511685070556
0.25837978484017265 0.5745056515333408,0.9019042739110812 0.2422239522142704,0.48787945963067303
0.25837978484017265 0.5745056515333408,0.59999233928682 0.6331059632431612,0.7549151841830549
0.25837978484017265 0.5745056515333408,0.6227295386966003 0.29865984426384906,0.676857885348105
0.25837978484017265 0.5745056515333408,0.27835600375125014 0.46994649534460886,0.9247282706958219
0.25837978484017265 0.5745056515333408,0.2923142959088555 0.8632181357834942,0.7944441078400262
0.25837978484017265 0.5745056515333408,0.36927370895869915 0.20106266990009847,0.7245393649379901
0.25837978484017265 0.5745056515333408,0.6022936480012653 0.2697359346508079,0.6750682182341607
0.25837978484017265 0.5745056515333408,0.7611178447368746 0.8723992390136123,0.5867893114096842
0.25837978484017265 0.5745056515333408,0.9936327936867492 0.5893578537203584,0.47999155058415255
0.2614771989177008 0.16279114748251144,0.6888458847281189 0.7406720148901539,0.4917725457400333
0.2614771989177008 0.16279114748251144,0.7038716867861071 0.7264240119000624,0.49334682042452205
0.2614771989177008 0.16279114748251144,0.8189124081076585 0.5774477364772016,0.5087393262017795
0.2614771989177008 0.16279114748251144,0.6490783489925313 0.8242591649645022,0.45788627129960713
0.2614771989177008 0.16279114748251144,0.07047386078490303 0.07731790893523971,0.8520338726504767
0.2614771989177008 0.16279114748251144,0.2528393991316127 0.3211487550378175,0.8878578057647684
0.2614771989177008 0.16279114748251144,0.7857694730818793 0.4529427129405077,0.5762841048025388
0.2614771989177008 0.16279114748251144,0.18284785465713116 0.08155458565797535,0.920056417531115
0.2614771989177008 0.16279114748251144,0.30232535881648626 0.7537115280484159,0.5811590586300869
0.2614771989177008 0.16279114748251144,0.9204576720482072 0.5376813918307487,0.46390394551219327
0.2614771989177008 0.16279114748251144,0.1328562963997123 0.7093887649984012,0.6029406265817486
0.2614771989177008 0.16279114748251144,0.5110395867796212 0.3191238624219236,0.7917677940427188
0.2614771989177008 0.16279114748251144,0.6666234422557502 0.34035306232300455,0.6872127623345572
0.2614771989177008 0.16279114748251144,0.5526983741776873 0.15927949411342845,0.794060561536659
0.2614771989177008 0.16279114748251144,0.8722345487236985 0.5742076199206105,0.47928508080934784
0.2614771989177008 0.16279114748251144,0.4940831233661934 0.038758950972350936,0.8136005608113682
0.2614771989177008 0.16279114748251144,0.40684154488276714 0.5378449571419773,0.7155741280949197
0.2614771989177008 0.16279114748251144,0.9457404545802442 0.33092039349314906,0.5017612788963464
0.2614771989177008 0.16279114748251144,0.2906632770206845 0.11804033911860379,0.9622212890356444
0.2614771989177008 0.16279114748251144,0.22533693853909442 0.3285550253520966,0.88003379303613
0.2614771989177008 0.16279114748251144,0.8610115968957949 0.05066703593111732,0.5687151111213464
0.2614771989177008 0.16279114748251144,0.783493479733199 0.786410148548106,0.4249340664208603
0.33406197770095203 0.6865015965550205,0.5063604129562786 0.8165669502642375,0.8473504880012096
0.33406197770095203 0.6865015965550205,0.5452304333232953 0.7812000888645182,0.8363541612267249
0.33406197770095203 0.6865015965550205,0.22619410238022564 0.4067403460716331,0.7879836848279873
0.33406197770095203 0.6865015965550205,0.7038716867861071 0.7264240119000624,0.7369857226492932
0.33406197770095203 0.6865015965550205,0.39990450333646255 0.6979315621589254,0.9527459933139564
0.33406197770095203 0.6865015965550205,0.12692203347472208 0.7297405773470567,0.8503728534757483
0.33406197770095203 0.6865015965550205,0.9978527409502007 0.9999722978138791,0.48092290653374975
0.33406197770095203 0.6865015965550205,0.5474319588981146 0.3198595140728332,0.7000390312699396
0.33406197770095203 0.6865015965550205,0.07047386078490303 0.07731790893523971,0.5306475414779511
0.33406197770095203 0.6865015965550205,0.2524620739738309 0.7246766336599741,0.9362980465517735
0.33406197770095203 0.6865015965550205,0.8955768352357861 0.25728698675627537,0.5002379983947088
0.33406197770095203 0.6865015965550205,0.6914147832771159 0.7079978986429015,0.7468566427332045
0.33406197770095203 0.6865015965550205,0.18700841781047517 0.836988163456877,0.8512200344563002
0.33406197770095203 0.6865015965550205,0.6227295386966003 0.29865984426384906,0.6581300060026745
0.33406197770095203 0.6865015965550205,0.2923142959088555 0.8632181357834942,0.8716029514126146
0.33406197770095203 0.6865015965550205,0.9930953096064292 0.1341128079574293,0.3919464224549168
0.33406197770095203 0.6865015965550205,0.5110395867796212 0.3191238624219236,0.7116534431868738
0.33406197770095203 0.6865015965550205,0.9586397177150704 0.6106083937168156,0.5551083662518564
0.33406197770095203 0.6865015965550205,0.43629439397708636 0.11317118111311453,0.5881995433414108
0.33406197770095203 0.6865015965550205,0.6022936480012653 0.2697359346508079,0.6495418385209496
0.3073155919690693 0.11603329395072681,0.5008843630017054 0.2986416115293751,0.8118316355388219
0.3073155919690693 0.11603329395072681,0.9833330758227612 0.6744087683921492,0.3800069319203802
0.3073155919690693 0.11603329395072681,0.16357975818206283 0.18205826332747388,0.8881534835239686
0.3073155919690693 0.11603329395072681,0.7490392019105819 0.8555566456499051,0.39089634080554564
0.3073155919690693 0.11603329395072681,0.308954519175649 0.17302490553241545,0.9596841850320093
0.3073155919690693 0.11603329395072681,0.22020744956438365 0.17584682933564844,0.9252822394325209
0.3073155919690693 0.11603329395072681,0.4133950526510153 0.9840587245631555,0.3816469454395553
0.3073155919690693 0.11603329395072681,0.7857694730818793 0.4529427129405077,0.5862210294396641
0.3073155919690693 0.11603329395072681,0.2524620739738309 0.7246766336599741,0.5678798642686966
0.3073155919690693 0.11603329395072681,0.4161807017175817 0.8765935608568443,0.45672128160728576
0.3073155919690693 0.11603329395072681,0.59999233928682 0.6331059632431612,0.5798667927015876
0.3073155919690693 0.11603329395072681,0.5918935470273893 0.34707384373584316,0.74080475684324
0.3073155919690693 0.11603329395072681,0.6227295386966003 0.29865984426384906,0.7422807587028967
0.3073155919690693 0.11603329395072681,0.4981959395572251 0.28126621156451437,0.8214821799391727
0.3073155919690693 0.11603329395072681,0.6824691183078783 0.06522646084880357,0.7323047417171066
0.3073155919690693 0.11603329395072681,0.040645238937876305 0.19096380128667723,0.8041331343547305
0.3073155919690693 0.11603329395072681,0.568943589527718 0.6694043640214998,0.567178587464864
0.3073155919690693 0.11603329395072681,0.5526983741776873 0.15927949411342845,0.8238140987011808
0.3073155919690693 0.11603329395072681,0.1628765493077995 0.3169839409597188,0.8250088579695581
0.3073155919690693 0.11603329395072681,0.18896304856838675 0.45513958956612033,0.7460311000777802
0.3073155919690693 0.11603329395072681,0.22328219047045383 0.38759617887611153,0.7989925212381077
0.3073155919690693 0.11603329395072681,0.8713640805729217 0.26714913182906463,0.5870915997742585
0.6022936480012653 0.2697359346508079,0.6060653920112019 0.07510711700349904,0.8623508032866412
0.6022936480012653 0.2697359346508079,0.2781027862568659 0.07250189492643389,0.7316709284622964
0.6022936480012653 0.2697359346508079,0.5080605458044428 0.4124769337054982,0.879056065962844
0.6022936480012653 0.2697359346508079,0.6888458847281189 0.7406720148901539,0.6614205548518775
0.6022936480012653 0.2697359346508079,0.7210973636253133 0.3990169754523799,0.8758470492561344
0.6022936480012653 0.2697359346508079,0.552904684187616 0.9781686716874896,0.49784653110235816
0.6022936480012653 0.2697359346508079,0.07047386078490303 0.07731790893523971,0.6000893958050538
0.6022936480012653 0.2697359346508079,0.03828117056952951 0.5043936060823732,0.5680426540384059
0.6022936480012653 0.2697359346508079,0.6576060093432711 0.46161835666795037,0.8587939073616273
0.6022936480012653 0.2697359346508079,0.11978781574856712 0.6545332763697729,0.5636051831472727
0.6022936480012653 0.2697359346508079,0.8915636510247362 0.1655781963129701,0.7825994835506912
0.6022936480012653 0.2697359346508079,0.8255712732618715 0.38893446601625214,0.8210290696485956
0.6022936480012653 0.2697359346508079,0.27835600375125014 0.46994649534460886,0.7307233151797435
0.6022936480012653 0.2697359346508079,0.6666234422557502 0.34035306232300455,0.9324533451994265
0.6022936480012653 0.2697359346508079,0.568943589527718 0.6694043640214998,0.716409556017992
0.6022936480012653 0.2697359346508079,0.09896663259025684 0.7200276515948334,0.5224538164789965
0.6022936480012653 0.2697359346508079,0.18896304856838675 0.45513958956612033,0.6796746187987136
0.6022936480012653 0.2697359346508079,0.22328219047045383 0.38759617887611153,0.71933942019899
0.6022936480012653 0.2697359346508079,0.8713640805729217 0.26714913182906463,0.8097296801480366
0.6022936480012653 0.2697359346508079,0.6584537461754606 0.720010821881871,0.6791406611162129
0.6022936480012653 0.2697359346508079,0.26033962944165734 0.9646661072261143,0.45234112096825735
0.6022936480012653 0.2697359346508079,0.9936327936867492 0.5893578537203584,0.6427154508689561
0.6022936480012653 0.2697359346508079,0.0011970838212860269 0.13787664159359414,0.5648540746861324
0.6022936480012653 0.2697359346508079,0.47718368476523676 0.8932559548844334,0.5503169346455988
0.377957064769722 0.3072512832671581,0.5452304333232953 0.7812000888645182,0.6446073649085959
0.377957064769722 0.3072512832671581,0.9913828147586672 0.9114897198334548,0.3911505773290154
0.377957064769722 0.3072512832671581,0.9833330758227612 0.6744087683921492,0.4993580452849575
0.377957064769722 0.3072512832671581,0.6968494824149378 0.7494776084768356,0.6144766565173607
0.377957064769722 0.3072512832671581,0.32988519263849736 0.5153192429842761,0.8489980451268179
0.377957064769722 0.3072512832671581,0.2187881180085096 0.3067832173782211,0.88745007174869
0.377957064769722 0.3072512832671581,0.03473876722575864 0.6373817117423319,0.6632620458173906
0.377957064769722 0.3072512832671581,0.07047386078490303 0.07731790893523971,0.7285084924307651
0.377957064769722 0.3072512832671581,0.15273465305262934 0.055650201178253256,0.7612237038062912
0.377957064769722 0.3072512832671581,0.22140076015829524 0.2018010918624168,0.8665278692369033
0.377957064769722 0.3072512832671581,0.6576060093432711 0.46161835666795037,0.7741319792982798
0.377957064769722 0.3072512832671581,0.8955768352357861 0.25728698675627537,0.6322863493809563
0.377957064769722 0.3072512832671581,0.6914147832771159 0.7079978986429015,0.6402406422155398
0.377957064769722 0.3072512832671581,0.8685201206150343 0.3057493775169209,0.6531179108968197
0.377957064769722 0.3072512832671581,0.6824691183078783 0.06522646084880357,0.7249512721201378
0.377957064769722 0.3072512832671581,0.6666234422557502 0.34035306232300455,0.7945444022816995
0.377957064769722 0.3072512832671581,0.5526983741776873 0.15927949411342845,0.8380892597772369
0.377957064769722 0.3072512832671581,0.8556876341866331 0.6871302077837074,0.5684131059408453
0.377957064769722 0.3072512832671581,0.25457345810055176 0.1258935403002832,0.8448965742984192
0.377957064769722 0.3072512832671581,0.6584537461754606 0.720010821881871,0.6471198326647819
0.377957064769722 0.3072512832671581,0.22533693853909442 0.3285550253520966,0.8910349772691387
0.377957064769722 0.3072512832671581,0.9178267542441689 0.35582793757207143,0.6167122667259656
0.377957064769722 0.3072512832671581,0.19006985901088636 0.12088604219652566,0.8128722292560802
0.2527553216497307 0.08275436982459816,0.6132168716982077 0.6775462318817685,0.5082125010572215
0.2527553216497307 0.08275436982459816,0.6780816620098415 0.009461909646591882,0.6948162188753557
0.2527553216497307 0.08275436982459816,0.5304367689939553 0.6240736027570813,0.5698061494269152
0.2527553216497307 0.08275436982459816,0.060503421931124124 0.6509576690458656,0.5758444965632614
0.2527553216497307 0.08275436982459816,0.2723344331710422 0.14679400591101732,0.952648038065752
0.2527553216497307 0.08275436982459816,0.5872393346633806 0.02019252471991617,0.7593825240920583
0.2527553216497307 0.08275436982459816,0.7490392019105819 0.8555566456499051,0.3505690770653354
0.2527553216497307 0.08275436982459816,0.3482657780021091 0.3400365603347527,0.8059428269473876
0.2527553216497307 0.08275436982459816,0.3612102416002624 0.33834129070333874,0.8036748312292182
0.2527553216497307 0.08275436982459816,0.03473876722575864 0.6373817117423319,0.5786078391773101
0.2527553216497307 0.08275436982459816,0.07047386078490303 0.07731790893523971,0.8710502305507738
0.2527553216497307 0.08275436982459816,0.15273465305262934 0.055650201178253256,0.9267239121383358
0.2527553216497307 0.08275436982459816,0.03828117056952951 0.5043936060823732,0.6655012652986467
0.2527553216497307 0.08275436982459816,0.34442363404142484 0.26489214798342997,0.8558173905608291
0.2527553216497307 0.08275436982459816,0.22140076015829524 0.2018010918624168,0.9129505009943484
0.2527553216497307 0.08275436982459816,0.22020744956438365 0.17584682933564844,0.9302663280935937
0.2527553216497307 0.08275436982459816,0.46849298385593463 0.645389548242181,0.5739125190250344
0.2527553216497307 0.08275436982459816,0.940886475188582 0.06130113416815042,0.513181386042583
0.2527553216497307 0.08275436982459816,0.5728267849985398 0.7739230925326813,0.4614092718491289
0.2527553216497307 0.08275436982459816,0.040645238937876305 0.19096380128667723,0.8316254647439583
0.2527553216497307 0.08275436982459816,0.6904363965658428 0.8383435686080799,0.3825537429630061
0.2527553216497307 0.08275436982459816,0.568943589527718 0.6694043640214998,0.5287605510810314
0.2527553216497307 0.08275436982459816,0.5185982556255723 0.9637965716329955,0.34926663413027903
0.2527553216497307 0.08275436982459816,0.11392730836258502 0.8019389329590915,0.4820716009310709
0.2527553216497307 0.08275436982459816,0.5946056312940572 0.13684105633465515,0.7552685105451701
0.2527553216497307 0.08275436982459816,0.905225978802388 0.35868955018238535,0.49907177050783763
0.2527553216497307 0.08275436982459816,0.3471730860422392 0.44169128574229444,0.7375591268100692
0.2527553216497307 0.08275436982459816,0.19006985901088636 0.12088604219652566,0.9481179623370188
0.7611178447368746 0.8723992390136123,0.6060653920112019 0.07510711700349904,0.42566734773494025
0.7611178447368746 0.8723992390136123,0.5452304333232953 0.7812000888645182,0.8342823796411905
0.7611178447368746 0.8723992390136123,0.8603128608896922 0.0033086634850840735,0.3814702595258389
0.7611178447368746 0.8723992390136123,0.6968494824149378 0.7494776084768356,0.9019180198778504
0.7611178447368746 0.8723992390136123,0.060503421931124124 0.6509576690458656,0.48043434565340287
0.7611178447368746 0.8723992390136123,0.552904684187616 0.9781686716874896,0.8348638544805147
0.7611178447368746 0.8723992390136123,0.9978527409502007 0.9999722978138791,0.809844410525498
0.7611178447368746 0.8723992390136123,0.9662119312717562 0.5752633391979809,0.7447027935025312
0.7611178447368746 0.8723992390136123,0.8661373317218702 0.014676665751273799,0.38896927027752554
0.7611178447368746 0.8723992390136123,0.09489405974031506 0.44585625413616137,0.44062845547735124
0.7611178447368746 0.8723992390136123,0.8196985014491793 0.342604369761249,0.623095305928028
0.7611178447368746 0.8723992390136123,0.09147074151689283 0.43497074451496676,0.4344158194175405
0.7611178447368746 0.8723992390136123,0.9226944964837334 0.7470972976794128,0.8554185508236883
0.7611178447368746 0.8723992390136123,0.4309170017367011 0.04612389414777762,0.3708086371177768
0.7611178447368746 0.8723992390136123,0.6227295386966003 0.29865984426384906,0.5826702644571554
0.7611178447368746 0.8723992390136123,0.4948355239092872 0.17871308479155834,0.474592179852303
0.7611178447368746 0.8723992390136123,0.940886475188582 0.06130113416815042,0.41254919517529715
0.7611178447368746 0.8723992390136123,0.6089174045797852 0.2548569138123691,0.5502648015782122
0.7611178447368746 0.8723992390136123,0.019319206102617725 0.5601723167607568,0.43089945033450927
0.7611178447368746 0.8723992390136123,0.09896663259025684 0.7200276515948334,0.5195516008977895
0.7611178447368746 0.8723992390136123,0.18177156697142716 0.03758214279270644,0.2814731411758556
0.7611178447368746 0.8723992390136123,0.22533693853909442 0.3285550253520966,0.4601723848397404
0.7611178447368746 0.8723992390136123,0.783493479733199 0.786410148548106,0.9371716914099474
0.7611178447368746 0.8723992390136123,0.6899318816042029 0.5134477128939944,0.7412398413098252
0.7611178447368746 0.8723992390136123,0.19006985901088636 0.12088604219652566,0.3325916216468565
0.6584537461754606 0.720010821881871,0.9913828147586672 0.9114897198334548,0.7284250259427109
0.6584537461754606 0.720010821881871,0.9031496633343826 0.1565555226010077,0.5656280590542633
0.6584537461754606 0.720010821881871,0.6796043442060397 0.8670442811506399,0.8949614691134918
0.6584537461754606 0.720010821881871,0.5063958888237886 0.9728339090631141,0.791384198352287
0.6584537461754606 0.720010821881871,0.03473876722575864 0.6373817117423319,0.5551135286341699
0.6584537461754606 0.720010821881871,0.6546322261921935 0.41162552814974185,0.7819219252134296
